...1,election,state,year,pollName,endDate,numberOfRespondents,democratic,republican,electionDate,startDate,someoneElse,undecided,refuseToAnswer,populationType,Mode,check,finalTwoPartyVSDemocratic,finalTwoPartyVSRepublican
7012,Pres,OR,2008,Rasmussen,2008-10-14,600,54,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7013,Pres,OR,2008,Rasmussen,2008-10-09,799,54,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7014,Pres,OR,2008,Rasmussen,2008-09-15,799,51,47,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7015,Pres,OR,2008,Rasmussen,2008-08-07,600,52,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7016,Pres,OR,2008,Rasmussen,2008-07-14,600,49,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7017,Pres,OR,2008,Rasmussen,2008-06-11,600,46,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7018,Pres,OR,2008,Rasmussen,2008-05-07,600,52,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7019,Pres,OR,2008,Rasmussen,2008-03-26,600,48,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7020,Pres,OR,2008,Rasmussen,2008-02-13,600,49,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7021,Pres,OR,2008,Riley Research,2008-10-20,599,48,34,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7022,Pres,OR,2008,Riley Research,2008-02-18,512,46,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7023,Pres,OR,2008,SurveyUSA,2008-10-30,799,57,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7024,Pres,OR,2008,SurveyUSA,2008-10-26,771,57,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7025,Pres,OR,2008,SurveyUSA,2008-10-12,683,57,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7026,Pres,OR,2008,SurveyUSA,2008-09-23,807,52,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7027,Pres,OR,2008,SurveyUSA,2008-08-04,728,48,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7028,Pres,OR,2008,SurveyUSA,2008-06-19,646,48,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7029,Pres,OR,2008,SurveyUSA,2008-05-18,699,49,39,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7030,Pres,OR,2008,SurveyUSA,2008-04-13,642,51,42,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7031,Pres,OR,2008,SurveyUSA,2008-03-16,623,50,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7032,Pres,OR,2008,SurveyUSA,2008-02-28,727,49,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7033,Pres,OR,2008,SurveyUSA,2008-02-17,629,48,47,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7034,Pres,OR,2008,SurveyUSA,2008-01-13,643,47,47,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7035,Pres,OR,2008,SurveyUSA,2007-12-15,636,46,44,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7036,Pres,OR,2008,SurveyUSA,2007-11-11,622,45,45,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7037,Pres,OR,2008,YouGov/Polimetrix,2008-11-01,797,54,43,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7038,Pres,OR,2008,Zogby (Internet),2008-06-30,916,49,33,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7039,Pres,OR,2008,Rasmussen,2008-10-30,600,54,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7040,Pres,OR,2008,Research 2000,2008-10-29,600,55,39,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7041,Pres,OR,2008,PPP (D),2008-10-30,303,57,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7042,Pres,OR,2008,SurveyUSA,2008-10-26,771,57,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7043,Pres,OR,2008,Riley Research,2008-10-20,599,48,34,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7044,Pres,OR,2008,Research 2000,2008-10-15,699,53,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7045,Pres,OR,2008,Rasmussen,2008-10-14,600,54,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7046,Pres,OR,2008,SurveyUSA,2008-10-12,683,57,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7047,Pres,OR,2008,Rasmussen,2008-10-09,799,54,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7048,Pres,OR,2008,Research 2000,2008-09-24,699,53,39,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7049,Pres,OR,2008,SurveyUSA,2008-09-23,807,52,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7050,Pres,OR,2008,Rasmussen,2008-09-15,799,51,47,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7051,Pres,OR,2008,Portland Tribune,2008-09-14,600,50,40,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7052,Pres,OR,2008,Moore Info. (R),2008-09-11,519,43,37,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7053,Pres,OR,2008,Hoffman Research (R),2008-09-09,699,46,39,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7054,Pres,OR,2008,Rasmussen,2008-08-07,799,52,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7055,Pres,OR,2008,SurveyUSA,2008-08-04,728,48,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7056,Pres,OR,2008,Rasmussen,2008-07-15,600,49,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7057,Pres,OR,2008,SurveyUSA,2008-06-19,646,48,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7058,Pres,OR,2008,Rasmussen,2008-06-11,600,46,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7059,Pres,OR,2008,SurveyUSA,2008-05-18,699,49,39,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7060,Pres,OR,2008,Rasmussen,2008-05-07,600,52,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7061,Pres,OR,2008,SurveyUSA,2008-04-13,642,51,42,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7062,Pres,OR,2008,Rasmussen,2008-03-26,600,48,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7063,Pres,OR,2008,SurveyUSA,2008-02-28,727,49,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7064,Pres,OR,2008,Riley Research,2008-02-18,512,46,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7065,Pres,OR,2008,SurveyUSA,2008-02-17,629,48,47,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7066,Pres,OR,2008,Rasmussen,2008-02-13,600,49,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,58.41372118,41.58627882
7067,Pres,OR,2008,SurveyUSA,2008-01-13,643,47,47,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7068,Pres,OR,2008,SurveyUSA,2007-12-15,636,46,44,2008-11-04,NA,NA,NA,NA,RV,NA,NA,58.41372118,41.58627882
7069,Pres,PA,2008,Allstate/National Journal,2008-10-20,524,51,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7070,Pres,PA,2008,Allstate/National Journal,2008-09-22,517,43,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7071,Pres,PA,2008,AP-Gfk,2008-10-26,706,52,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7072,Pres,PA,2008,ARG,2008-10-31,699,51,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7073,Pres,PA,2008,ARG,2008-09-22,699,50,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7074,Pres,PA,2008,Big Ten,2008-10-22,665,52,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7075,Pres,PA,2008,Big Ten,2008-09-17,707,45,45,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7076,Pres,PA,2008,CNN/Time,2008-10-28,865,55,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7077,Pres,PA,2008,CNN/Time,2008-09-23,827,53,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7078,Pres,PA,2008,CNN/Time,2008-08-26,768,48,43,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7079,Pres,PA,2008,FOX/Rasmussen,2008-09-28,600,50,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7080,Pres,PA,2008,FOX/Rasmussen,2008-09-21,600,48,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7081,Pres,PA,2008,FOX/Rasmussen,2008-09-14,600,47,47,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7082,Pres,PA,2008,FOX/Rasmussen,2008-09-07,600,47,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7083,Pres,PA,2008,Franklin and Marshall College,2008-09-28,864,48,43,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7084,Pres,PA,2008,Franklin and Marshall College,2008-08-10,497,46,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7085,Pres,PA,2008,Franklin and Marshall College,2008-02-18,739,43,44,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7086,Pres,PA,2008,Franklin and Marshall College,2007-09-02,582,47,42,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7087,Pres,PA,2008,Franklin and Marshall College,2007-02-25,639,37,43,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7088,Pres,PA,2008,InsiderAdvantage,2008-10-26,699,51,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7089,Pres,PA,2008,Marist College,2008-10-26,811,55,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7090,Pres,PA,2008,Marist College,2008-10-08,854,53,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7091,Pres,PA,2008,Marist College,2008-09-15,634,49,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7092,Pres,PA,2008,Muhlenberg,2008-11-02,716,52,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7093,Pres,PA,2008,Muhlenberg,2008-10-28,709,53,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7094,Pres,PA,2008,Muhlenberg,2008-10-23,707,52,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7095,Pres,PA,2008,Muhlenberg,2008-10-18,698,52,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7096,Pres,PA,2008,Muhlenberg,2008-10-13,679,51,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7097,Pres,PA,2008,Muhlenberg,2008-10-03,649,51,39,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7098,Pres,PA,2008,Muhlenberg,2008-09-28,680,49,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7099,Pres,PA,2008,Muhlenberg,2008-02-17,687,39,42,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7100,Pres,PA,2008,NBC/Mason-Dixon,2008-10-28,724,47,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7101,Pres,PA,2008,NBC/Mason-Dixon,2008-09-18,724,46,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7102,Pres,PA,2008,PPP (D),2008-11-02,346,53,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7103,Pres,PA,2008,Quinnipiac,2008-11-02,331,52,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7104,Pres,PA,2008,Quinnipiac,2008-10-26,276,53,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7105,Pres,PA,2008,Quinnipiac,2008-10-20,304,53,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7106,Pres,PA,2008,Quinnipiac,2008-09-29,927,54,39,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7107,Pres,PA,2008,Quinnipiac,2008-09-26,139,49,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7108,Pres,PA,2008,Quinnipiac,2008-09-09,28,48,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7109,Pres,PA,2008,Quinnipiac,2008-08-24,215,49,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7110,Pres,PA,2008,Quinnipiac,2008-07-29,257,49,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7111,Pres,PA,2008,Quinnipiac,2008-06-16,340,52,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7112,Pres,PA,2008,Quinnipiac,2008-05-20,388,46,40,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7113,Pres,PA,2008,Quinnipiac,2008-04-29,332,47,38,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7114,Pres,PA,2008,Quinnipiac,2008-03-31,482,43,39,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7115,Pres,PA,2008,Quinnipiac,2008-02-25,417,42,40,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7116,Pres,PA,2008,Quinnipiac,2008-02-12,301,42,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7117,Pres,PA,2008,Quinnipiac,2007-10-08,964,45,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7118,Pres,PA,2008,Quinnipiac,2007-08-20,964,43,40,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7119,Pres,PA,2008,Quinnipiac,2007-06-25,1028,44,39,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7120,Pres,PA,2008,Quinnipiac,2007-05-28,258,41,42,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7121,Pres,PA,2008,Quinnipiac,2007-04-24,1051,43,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7122,Pres,PA,2008,Quinnipiac,2007-03-25,178,42,42,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7123,Pres,PA,2008,Quinnipiac,2007-03-04,135,38,43,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7124,Pres,PA,2008,Quinnipiac,2007-02-05,41,39,46,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7125,Pres,PA,2008,Rasmussen,2008-11-01,600,52,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7126,Pres,PA,2008,Rasmussen,2008-10-30,600,51,47,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7127,Pres,PA,2008,Rasmussen,2008-10-27,600,53,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7128,Pres,PA,2008,Rasmussen,2008-10-06,799,54,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7129,Pres,PA,2008,Rasmussen,2008-09-23,799,49,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7130,Pres,PA,2008,Rasmussen,2008-08-19,799,48,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7131,Pres,PA,2008,Rasmussen,2008-07-23,600,51,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7132,Pres,PA,2008,Rasmussen,2008-06-19,600,46,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7133,Pres,PA,2008,Rasmussen,2008-05-21,600,45,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7134,Pres,PA,2008,Rasmussen,2008-04-24,600,43,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7135,Pres,PA,2008,Rasmussen,2008-04-09,600,47,39,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7136,Pres,PA,2008,Rasmussen,2008-03-10,600,43,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7137,Pres,PA,2008,Rasmussen,2008-02-14,600,49,39,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7138,Pres,PA,2008,Rasmussen,2008-01-08,600,38,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7139,Pres,PA,2008,Reuters/Zogby,2008-11-03,781,51,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7140,Pres,PA,2008,Strategic Vision (R),2008-10-22,187,50,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7141,Pres,PA,2008,Strategic Vision (R),2008-10-07,187,54,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7142,Pres,PA,2008,Strategic Vision (R),2008-09-23,187,47,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7143,Pres,PA,2008,Strategic Vision (R),2008-09-07,187,47,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7144,Pres,PA,2008,Strategic Vision (R),2008-07-27,187,49,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7145,Pres,PA,2008,Strategic Vision (R),2008-04-13,187,39,49,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7146,Pres,PA,2008,Strategic Vision (R),2008-04-06,187,41,48,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7147,Pres,PA,2008,Strategic Vision (R),2008-03-30,187,42,47,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7148,Pres,PA,2008,Strategic Vision (R),2008-03-09,187,44,47,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7149,Pres,PA,2008,StrategicVision (R),2008-11-02,187,51,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7150,Pres,PA,2008,StrategicVision (R),2008-10-29,187,49,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7151,Pres,PA,2008,SurveyUSA,2008-11-03,756,52,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7152,Pres,PA,2008,SurveyUSA,2008-10-31,799,51,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7153,Pres,PA,2008,SurveyUSA,2008-10-22,719,53,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7154,Pres,PA,2008,SurveyUSA,2008-10-12,616,55,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7155,Pres,PA,2008,SurveyUSA,2008-10-06,752,55,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7156,Pres,PA,2008,SurveyUSA,2008-09-24,105,50,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7157,Pres,PA,2008,SurveyUSA,2008-05-18,699,48,40,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7158,Pres,PA,2008,SurveyUSA,2008-02-28,708,42,47,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7159,Pres,PA,2008,Susquehanna,2008-10-18,799,48,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7160,Pres,PA,2008,Susquehanna,2008-08-14,799,46,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7161,Pres,PA,2008,Susquehanna,2008-05-06,895,46,39,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7162,Pres,PA,2008,Susquehanna,2008-03-10,799,41,45,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7163,Pres,PA,2008,Temple,2008-10-26,858,50,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7164,Pres,PA,2008,Temple,2008-04-09,168,47,40,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7165,Pres,PA,2008,YouGov/Polimetrix,2008-11-01,36,51,44,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7166,Pres,PA,2008,Zogby (Internet),2008-10-13,834,52,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7167,Pres,PA,2008,Zogby (Internet),2008-09-12,800,44,49,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7168,Pres,PA,2008,Zogby (Internet),2008-08-19,656,46,37,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7169,Pres,PA,2008,Zogby (Internet),2008-06-30,421,46,36,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7170,Pres,PA,2008,SurveyUSA,2008-11-03,756,52,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7171,Pres,PA,2008,Reuters/Zogby,2008-11-03,781,51,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7172,Pres,PA,2008,Rasmussen,2008-11-01,799,52,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7173,Pres,PA,2008,Strategic Vision (R),2008-11-02,187,51,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7174,Pres,PA,2008,PPP (D),2008-11-02,346,53,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7175,Pres,PA,2008,Morning Call,2008-11-02,716,52,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7176,Pres,PA,2008,SurveyUSA,2008-10-31,799,51,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7177,Pres,PA,2008,ARG,2008-10-31,699,51,45,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7178,Pres,PA,2008,Quinnipiac,2008-11-02,331,52,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7179,Pres,PA,2008,Strategic Vision (R),2008-10-29,187,49,44,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7180,Pres,PA,2008,NBC/Mason-Dixon,2008-10-28,724,47,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7181,Pres,PA,2008,Rasmussen,2008-10-27,600,53,46,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7182,Pres,PA,2008,Marist,2008-10-27,811,55,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7183,Pres,PA,2008,InAdv/PollPosition,2008-10-26,687,51,42,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7184,Pres,PA,2008,CNN/Time,2008-10-28,865,55,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7185,Pres,PA,2008,Quinnipiac,2008-10-26,276,53,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7186,Pres,PA,2008,Associated Press/GfK,2008-10-26,706,52,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7187,Pres,PA,2008,Temple Univ.,2008-10-26,858,50,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7188,Pres,PA,2008,SurveyUSA,2008-10-22,719,53,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7189,Pres,PA,2008,Morning Call,2008-10-23,707,52,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7190,Pres,PA,2008,Strategic Vision (R),2008-10-22,187,50,43,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7191,Pres,PA,2008,Big10 Battleground,2008-10-22,665,52,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7192,Pres,PA,2008,Quinnipiac,2008-10-21,304,53,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7193,Pres,PA,2008,Morning Call,2008-10-20,699,53,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7194,Pres,PA,2008,National Journal/FD,2008-10-20,524,51,41,2008-11-04,NA,NA,NA,NA,RV,NA,NA,55.22970381,44.77029619
7195,Pres,PA,2008,Susquehanna,2008-10-18,799,48,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7196,Pres,PA,2008,SurveyUSA,2008-10-13,616,55,40,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7197,Pres,PA,2008,Morning Call,2008-10-14,683,52,38,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
7198,Pres,PA,2008,Marist,2008-10-08,854,53,41,2008-11-04,NA,NA,NA,NA,LV,NA,NA,55.22970381,44.77029619
